2025-04-08,01:21:22,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:31,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:32,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:33,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:34,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:35,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:36,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:37,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:38,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:38,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:38,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:38,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:38,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:39,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:40,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:41,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:42,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:43,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:44,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:45,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:46,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:47,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:48,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:48,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:48,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:48,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:48,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:48,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:48,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:48,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:49,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:50,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:51,0,0,0,0,0,0,0,0,0,0
2025-04-08,01:21:51,0,0,0,0,0,0,0,0,0,0
